,propeller,parent_f_name,parent_t_name,detected_topology,blades_similarity,topology_ration,Superkingdom,Phylum,Class,Order,Genus,Species,Classification,Termini_distance,Protein_coverage
9385,OGJ85806.1_#1,PSII_BNR,7-bladed,2,80.77,0.2857142857142857,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Raymondbacteria bacterium RIFOXYB2_FULL_49_35,Complete,33,29.906542056074766
9386,TFB12801.1_#1,PSII_BNR,7-bladed,7,63.64,1.0,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Marinimicrobia bacterium MT.SAG.4,Complete,4,83.0246913580247
9387,WP_119085229.1_#1,PSII_BNR,7-bladed,13,67.44,1.8571428571428572,Bacteria,candidate phyla,Candidatus Cryosericia,Candidatus Cryosericales,Candidatus,Candidatus Cryosericum septentrionale,Complete,92,64.00476758045292
9388,WP_119085230.1_#1,PSII_BNR,7-bladed,20,60.47,2.857142857142857,Bacteria,candidate phyla,Candidatus Cryosericia,Candidatus Cryosericales,Candidatus,Candidatus Cryosericum septentrionale,Complete,43,77.99657534246575
9389,GBD36226.1_#1,ANAPC4_WD40,7-bladed,2,80.0,0.25,Bacteria,na,na,na,bacterium,bacterium HR36,Complete,155,13.182674199623353
9390,WP_139682310.1_#1,ANAPC4_WD40,7-bladed,4,77.78,0.5,Bacteria,na,na,na,thiotrophic,thiotrophic endosymbiont of Bathymodiolus puteoserpentis (Logatchev),Complete,69,14.435695538057743
9391,OAI46388.1_#1,ANAPC4_WD40,7-bladed,2,81.58,0.25,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomycetaceae bacterium SCGC AG-212-F19,Incomplete,154,12.5
9392,WP_128637608.1_#1,ANAPC4_WD40,7-bladed,2,70.59,0.25,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. C,Complete,22,58.2010582010582
9393,WP_131765055.1_#2,ANAPC4_WD40,7-bladed,8,60.87,1.0,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankia,Frankia symbiont of Datisca glomerata,Complete,216,33.55834136933462
9394,OHV45341.1_#1,ANAPC4_WD40,7-bladed,6,73.53,0.75,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankia,Frankia sp. BMG5.36,Complete,2,98.67109634551495
9395,WP_066069802.1_#1,ANAPC4_WD40,7-bladed,6,62.6,0.75,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankia,Frankia sp. EI5c,Complete,3,41.38461538461539
9396,ONH25399.1_#3,ANAPC4_WD40,7-bladed,2,65.85,0.25,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankia,Frankia asymbiotica,Incomplete,89,4.741144414168938
9397,WP_073643337.1_#1,ANAPC4_WD40,7-bladed,4,70.37,0.5,Bacteria,Cyanobacteria,na,Nostocales,Nostoc,Nostoc calcicola FACHB-389,Incomplete,48,13.698630136986301
9398,WP_073633936.1_#1,ANAPC4_WD40,7-bladed,4,86.76,0.5,Bacteria,Cyanobacteria,na,Nostocales,Scytonema,Scytonema sp. HK-05,Complete,82,22.315202231520225
9399,WP_096561936.1_#1,ANAPC4_WD40,7-bladed,3,81.58,0.375,Bacteria,Cyanobacteria,na,Nostocales,Scytonema,Scytonema sp. NIES-4073,Complete,30,46.58119658119658
9400,WP_089125444.1_#1,ANAPC4_WD40,7-bladed,4,85.14,0.5,Bacteria,Cyanobacteria,na,Nostocales,Tolypothrix,Tolypothrix sp. NIES-4075,Complete,542,12.56
9401,WP_107806266.1_#1,ANAPC4_WD40,7-bladed,4,97.22,0.5,Bacteria,Cyanobacteria,na,Nostocales,Nodularia,Nodularia spumigena,Complete,2,81.11111111111111
9402,XP_013754387.1_#1,ANAPC4_WD40,7-bladed,2,93.06,0.25,Eukaryota,na,na,na,Thecamonas,Thecamonas trahens ATCC 50062,Complete,161,12.344139650872817
9403,POW10364.1_#1,ANAPC4_WD40,7-bladed,2,82.14,0.25,Eukaryota,Basidiomycota,Pucciniomycetes,Pucciniales,Puccinia,Puccinia striiformis,Incomplete,135,7.480916030534351
9404,WP_148120409.1_#1,ANAPC4_WD40,7-bladed,7,82.5,0.875,Archaea,Euryarchaeota,Methanococci,Methanococcales,Methanofervidicoccus,Methanofervidicoccus sp. A16,Complete,15,68.76574307304786
9405,PSG98919.1_#1,ANAPC4_WD40,7-bladed,7,65.31,0.875,Archaea,Euryarchaeota,Nanohaloarchaea,na,Nanohaloarchaea,Nanohaloarchaea archaeon SW_7_43_1,Complete,26,66.12529002320186
9406,PSG99669.1_#1,ANAPC4_WD40,7-bladed,5,69.05,0.625,Archaea,Euryarchaeota,Nanohaloarchaea,na,Nanohaloarchaea,Nanohaloarchaea archaeon SW_4_43_9,Complete,279,24.293785310734464
9407,WP_125673024.1_#1,ANAPC4_WD40,7-bladed,7,86.11,0.875,Archaea,candidate phyla,na,na,Candidatus,Candidatus Methanodesulfokores washburnensis,Complete,23,69.64285714285714
9408,RLF05116.1_#1,ANAPC4_WD40,7-bladed,8,72.74,1.0,Archaea,Crenarchaeota,Thermoprotei,na,Thermoprotei,Thermoprotei archaeon,Complete,46,55.166374781085814
9409,WP_013142820.1_#1,ANAPC4_WD40,7-bladed,7,65.83,0.875,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Staphylothermus,Staphylothermus hellenicus DSM 12710,Complete,30,29.312169312169313
9410,TAN33645.1_#1,DUF5128,6-bladed,6,69.77,1.0,Bacteria,na,na,na,Patescibacteria,Patescibacteria group bacterium,Complete,2,46.779661016949156
9411,KAA1281340.1_#1,DUF5128,6-bladed,6,78.02,1.0,Bacteria,Chloroflexi,na,na,SAR202,SAR202 cluster bacterium,Complete,6,83.88059701492537
9412,PKB81430.1_#1,DUF5128,6-bladed,12,76.6,2.0,Bacteria,Chloroflexi,na,na,SAR202,SAR202 cluster bacterium MP-NPac-SRR3961935-G1,Complete,4,97.38219895287958
9413,RUA31770.1_#1,DUF5128,6-bladed,2,84.52,0.3333333333333333,Bacteria,Chloroflexi,na,na,Chloroflexi,Chloroflexi bacterium,Complete,6,79.1304347826087
9414,TAK35296.1_#1,DUF5128,6-bladed,5,70.21,0.8333333333333334,Bacteria,Chloroflexi,na,na,Chloroflexi,Chloroflexi bacterium,Complete,2,98.01587301587301
9415,KPJ50445.1_#1,DUF5128,6-bladed,2,66.67,0.3333333333333333,Bacteria,Chloroflexi,Dehalococcoidia,na,Dehalococcoidia,Dehalococcoidia bacterium DG_22,Complete,18,10.741138560687434
9416,PCJ79003.1_#1,DUF5128,6-bladed,12,76.6,2.0,Bacteria,Chloroflexi,Dehalococcoidia,na,Dehalococcoidia,Dehalococcoidia bacterium,Complete,4,97.5567190226876
9417,PCJ79036.1_#1,DUF5128,6-bladed,2,84.62,0.3333333333333333,Bacteria,Chloroflexi,Dehalococcoidia,na,Dehalococcoidia,Dehalococcoidia bacterium,Complete,56,38.91891891891892
9418,WP_156033408.1_#1,DUF5128,6-bladed,2,100.0,0.3333333333333333,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium casensis,Complete,2,87.27272727272727
9419,WP_081853720.1_#1,DUF5128,6-bladed,2,83.33,0.3333333333333333,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium casensis,Complete,60,34.49612403100775
9420,KJU84457.1_#1,DUF5128,6-bladed,2,80.49,0.3333333333333333,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium bavaricum,Complete,4,16.926070038910506
9421,KJU81573.1_#1,DUF5128,6-bladed,4,60.85,0.6666666666666666,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium bavaricum,Complete,0,68.65671641791045
9422,KJU82553.1_#1,DUF5128,6-bladed,4,84.44,0.6666666666666666,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium bavaricum,Incomplete,37,21.03448275862069
9423,KJU81433.1_#1,DUF5128,6-bladed,3,70.0,0.5,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Candidatus,Candidatus Magnetobacterium bavaricum,Complete,6,85.11904761904762
9424,RJQ46348.1_#1,DUF5128,6-bladed,2,87.21,0.3333333333333333,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospiraceae bacterium,Complete,29,11.621966794380587
9425,KWT78152.1_#1,DUF5128,6-bladed,6,68.09,1.0,Bacteria,Nitrospirae,na,na,Nitrospirae,Nitrospirae bacterium HCH-1,Complete,80,62.753950338600454
9426,TMB49958.1_#2,DUF5128,6-bladed,4,66.53,0.6666666666666666,Bacteria,Proteobacteria,Deltaproteobacteria,na,Deltaproteobacteria,Deltaproteobacteria bacterium,Complete,3,19.599578503688093
9427,OIP43526.1_#1,DUF5128,6-bladed,3,71.11,0.5,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Desantisbacteria bacterium CG_4_9_14_3_um_filter_40_11,Complete,38,23.1433506044905
9428,PIX17330.1_#1,DUF5128,6-bladed,3,71.11,0.5,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Desantisbacteria bacterium CG_4_8_14_3_um_filter_40_12,Complete,38,42.53968253968254
9429,KKS12071.1_#1,DUF5128,6-bladed,4,73.67,0.6666666666666666,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Daviesbacteria bacterium GW2011_GWB1_41_5,Complete,209,19.08091908091908
9430,PKL90755.1_#1,DUF5128,6-bladed,6,62.5,1.0,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Goldbacteria bacterium HGW-Goldbacteria-1,Complete,2,77.8082191780822
9431,OGY64204.1_#1,DUF5128,6-bladed,6,68.09,1.0,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Harrisonbacteria bacterium RIFCSPLOWO2_02_FULL_41_11,Complete,114,47.920133111480865
9432,TMQ69555.1_#1,DUF5128,6-bladed,4,66.08,0.6666666666666666,Bacteria,candidate phyla,na,na,Candidatus,Candidatus Eisenbacteria bacterium,Complete,7,59.81012658227848
9433,TRV78728.1_#1,DUF5128,6-bladed,5,78.26,0.8333333333333334,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis panniformis Mp_MB_F_20051200_S6D,Complete,33,73.63344051446946
9434,TRU68812.1_#1,DUF5128,6-bladed,5,78.72,0.8333333333333334,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis viridis Mv_BB_P_19951000_S69D,Complete,27,75.57755775577557
9435,WP_002770294.1_#1,DUF5128,6-bladed,6,73.6,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa PCC 9443,Complete,35,77.37430167597765
9436,TRV02181.1_#1,DUF5128,6-bladed,3,65.85,0.5,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis wesenbergii Mw_QC_S_20081001_S30,Complete,33,62.03703703703704
9437,WP_110546117.1_#1,DUF5128,6-bladed,6,65.22,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa NIES-1211,Complete,27,78.52941176470588
9438,GAL91342.1_#1,DUF5128,6-bladed,3,85.37,0.5,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa NIES-44,Complete,33,63.80952380952381
9439,TRU55377.1_#1,DUF5128,6-bladed,6,77.03,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa Ma_QC_C_20070823_S13D,Complete,29,78.57142857142857
9440,WP_002800988.1_#1,DUF5128,6-bladed,6,61.72,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa PCC 9701,Complete,27,78.52941176470588
9441,WP_002760237.1_#1,DUF5128,6-bladed,6,71.74,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa PCC 9717,Complete,29,78.57142857142857
9442,WP_149979833.1_#1,DUF5128,6-bladed,6,66.76,1.0,Bacteria,Cyanobacteria,na,Chroococcales,Microcystis,Microcystis aeruginosa NIES-2519,Complete,27,78.52941176470588
9443,OGW94743.1_#2,DUF5128,6-bladed,5,74.69,0.8333333333333334,Bacteria,candidate phyla,na,na,Omnitrophica,Omnitrophica bacterium RIFCSPLOWO2_01_FULL_45_24,Complete,296,21.613300492610836
9444,PIZ43767.1_#1,DUF5128,6-bladed,2,81.08,0.3333333333333333,Bacteria,candidate phyla,na,na,candidate,candidate division WWE3 bacterium CG_4_10_14_0_2_um_filter_42_7,Complete,158,19.004524886877828
9445,XP_002606765.1_#1,DUF5128,6-bladed,3,76.6,0.5,Eukaryota,Chordata,Leptocardii,Amphioxiformes,Branchiostoma,Branchiostoma floridae,Incomplete,2,22.398843930635838
9446,XP_004335597.1_#1,DUF5128,6-bladed,2,65.62,0.3333333333333333,Eukaryota,Discosea,na,Longamoebia,Acanthamoeba,Acanthamoeba castellanii str. Neff,Complete,0,76.55172413793103
9447,XP_004337768.1_#1,DUF5128,6-bladed,2,66.0,0.3333333333333333,Eukaryota,Discosea,na,Longamoebia,Acanthamoeba,Acanthamoeba castellanii str. Neff,Complete,0,53.53982300884956
9448,WP_011305452.1_#1,DUF5128,6-bladed,6,73.4,1.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina barkeri str. Wiesmoor,Complete,27,83.52601156069365
9449,WP_052725388.1_#1,DUF5128,6-bladed,12,70.21,2.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina sp. Kolksee,Complete,8,75.09933774834437
9450,AKB28435.1_#1,DUF5128,6-bladed,6,66.67,1.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina siciliae T4/M,Complete,718,11.34185303514377
9451,AKB79842.1_#2,DUF5128,6-bladed,2,74.44,0.3333333333333333,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina horonobensis HB-1 = JCM 15518,Complete,223,3.9072563331902104
9452,AKB79842.1_#3,DUF5128,6-bladed,3,84.09,0.5,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina horonobensis HB-1 = JCM 15518,Complete,405,5.796479175611851
9453,PKL65293.1_#1,DUF5128,6-bladed,6,65.47,1.0,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiales,Methanomicrobiales archaeon HGW-Methanomicrobiales-3,Complete,129,42.35474006116208
9454,WP_012107162.1_#1,DUF5128,6-bladed,6,65.91,1.0,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregula,Methanoregula boonei 6A8,Complete,30,53.97148676171079
9455,VVC06003.1_#1,DUF5128,6-bladed,2,89.77,0.3333333333333333,Archaea,na,na,na,uncultured,uncultured archaeon,Complete,1,16.970802919708028
9456,TLY06625.1_#1,DUF5128,6-bladed,4,74.58,0.6666666666666666,Archaea,Thaumarchaeota,na,na,Thaumarchaeota,Thaumarchaeota archaeon,Complete,1,61.71003717472119
9457,TVP40043.1_#1,DUF5128,6-bladed,5,72.73,0.8333333333333334,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Candidatus,Candidatus Nitrosocosmicus arcticus,Complete,2,97.84482758620689
9458,WP_149864182.1_#1,DUF5128,6-bladed,4,79.31,0.6666666666666666,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Candidatus,Candidatus Nitrosocosmicus sp. SS,Complete,16,33.85826771653543
9459,TMI93933.1_#1,PRK02888,7-bladed,12,62.5,1.7142857142857142,Bacteria,na,na,na,Terrabacteria,Terrabacteria group bacterium ANGP1,Complete,118,64.45497630331754
9460,TAK20694.1_#1,PRK02888,7-bladed,15,63.41,2.142857142857143,Bacteria,Chloroflexi,na,na,Chloroflexi,Chloroflexi bacterium,Complete,58,42.8186109238031
9461,TMK54762.1_#1,PRK02888,7-bladed,3,77.84,0.42857142857142855,Bacteria,Actinobacteria,Actinobacteria,na,Actinobacteria,Actinobacteria bacterium,Complete,8,86.13861386138613
9462,WP_013130375.1_#1,PRK02888,7-bladed,5,64.1,0.7142857142857143,Bacteria,Actinobacteria,Actinobacteria,na,Thermobispora,Thermobispora bispora DSM 43833,Complete,4,74.63235294117646
9463,ADG86839.1_#1,PRK02888,7-bladed,3,71.43,0.42857142857142855,Bacteria,Actinobacteria,Actinobacteria,na,Thermobispora,Thermobispora bispora DSM 43833,Complete,13,61.979166666666664
9464,WP_141578062.1_#1,PRK02888,7-bladed,7,64.64,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Actinomadura,Actinomadura sp. WMMA1423,Complete,47,54.527938342967246
9465,WP_149263763.1_#1,PRK02888,7-bladed,7,63.89,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Actinomadura,Actinomadura sp. K4S16,Complete,34,56.4453125
9466,WP_143940091.1_#1,PRK02888,7-bladed,7,76.92,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. MZ03-37,Complete,87,16.036655211912944
9467,WP_132905261.1_#1,PRK02888,7-bladed,7,62.5,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. BK438,Complete,53,60.54852320675106
9468,WP_152895784.1_#1,PRK02888,7-bladed,7,73.81,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces adustus,Complete,31,64.73214285714286
9469,WP_017948583.1_#1,PRK02888,7-bladed,7,67.65,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. CNS615,Complete,27,61.19402985074627
9470,WP_017948587.1_#1,PRK02888,7-bladed,7,76.19,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. CNS615,Complete,26,61.05263157894737
9471,WP_153538642.1_#1,PRK02888,7-bladed,7,79.29,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomyces,Streptomyces sp. RB17,Complete,86,57.11538461538461
9472,WP_155845598.1_#1,PRK02888,7-bladed,7,63.64,1.0,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Arthrobacter,Arthrobacter sp. 162MFSha1.1,Complete,22,71.3216957605985
9473,WP_115696268.1_#1,PRK02888,7-bladed,6,67.74,0.8571428571428571,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Leifsonia,Leifsonia sp. ku-ls,Complete,54,61.50442477876106
9474,WP_085190646.1_#1,PRK02888,7-bladed,7,70.73,1.0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacterium,Mycobacterium sp. IEC1808,Complete,11,86.3768115942029
9475,WP_076115840.1_#1,PRK02888,7-bladed,6,71.43,0.8571428571428571,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacterium,Mycobacterium sp. IS-2888,Complete,23,82.53012048192771
9476,AOW94228.1_#1,PRK02888,7-bladed,7,67.48,1.0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Rhodococcus,Rhodococcus sp. WMMA185,Complete,12,91.50943396226415
9477,WP_084385824.1_#1,PRK02888,7-bladed,7,71.43,1.0,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Rhodococcus,Rhodococcus sp. WMMA185,Complete,19,87.27810650887574
9478,WP_098413258.1_#1,PRK02888,7-bladed,7,65.69,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,2,98.00664451827242
9479,WP_119683354.1_#1,PRK02888,7-bladed,7,62.86,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,5,91.0216718266254
9480,WP_078421277.1_#1,PRK02888,7-bladed,5,69.62,0.7142857142857143,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,0,78.35820895522389
9481,WP_098786040.1_#1,PRK02888,7-bladed,4,67.11,0.5714285714285714,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,1,80.78817733990148
9482,PFK28201.1_#1,PRK02888,7-bladed,7,69.05,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,2,66.20370370370371
9483,WP_098771116.1_#1,PRK02888,7-bladed,6,78.26,0.8571428571428571,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus cereus,Complete,1,53.813559322033896
9484,WP_098072239.1_#1,PRK02888,7-bladed,6,69.59,0.8571428571428571,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus toyonensis,Complete,9,59.523809523809526
9485,WP_098644262.1_#1,PRK02888,7-bladed,7,71.05,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus toyonensis,Complete,5,80.60109289617486
9486,WP_098072456.1_#1,PRK02888,7-bladed,7,69.23,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus toyonensis,Complete,1,68.23529411764706
9487,WP_118991951.1_#1,PRK02888,7-bladed,7,66.67,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus tropicus,Complete,5,67.35159817351598
9488,OUB14742.1_#1,PRK02888,7-bladed,7,66.67,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus thuringiensis serovar yunnanensis,Complete,25,64.70588235294117
9489,WP_088003894.1_#1,PRK02888,7-bladed,7,65.79,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus solisilvae,Complete,2,78.53260869565217
9490,WP_086401946.1_#1,PRK02888,7-bladed,6,66.67,0.8571428571428571,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus thuringiensis,Complete,5,64.0506329113924
9491,WP_113928036.1_#1,PRK02888,7-bladed,7,64.9,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus sp. P14.5,Complete,0,62.52587991718426
9492,WP_087951292.1_#1,PRK02888,7-bladed,7,78.57,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus thuringiensis serovar cameroun,Complete,1,61.88436830835118
9493,WP_136946096.1_#1,PRK02888,7-bladed,7,73.68,1.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillus,Bacillus hwajinpoensis,Complete,8,86.96969696969697
9494,PYX77375.1_#1,PRK02888,7-bladed,6,75.97,0.8571428571428571,Bacteria,Acidobacteria,na,na,Acidobacteria,Acidobacteria bacterium,Complete,2,84.80565371024736
9495,PZR91209.1_#1,PRK02888,7-bladed,7,69.05,1.0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales,Rhizobiales bacterium,Complete,3,94.73684210526316
9496,TMH88455.1_#1,PRK02888,7-bladed,7,71.43,1.0,Bacteria,Proteobacteria,Betaproteobacteria,na,Betaproteobacteria,Betaproteobacteria bacterium,Complete,30,55.078125
9497,RYY41477.1_#1,PRK02888,7-bladed,7,65.0,1.0,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophagaceae bacterium,Complete,1281,9.227330779054917
9498,WP_148705156.1_#1,PRK02888,7-bladed,6,64.29,0.8571428571428571,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina siciliae HI350,Complete,94,42.338072669826225
9499,WP_052727322.1_#1,PRK02888,7-bladed,6,69.05,0.8571428571428571,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina siciliae C2J,Complete,94,40.39334341906203
9500,WP_052725406.1_#1,PRK02888,7-bladed,7,67.65,1.0,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcina,Methanosarcina sp. Kolksee,Complete,38,56.42023346303502
9501,OGB83349.1_#1,ANAPC4_WD40,7-bladed,4,64.52,0.5714285714285714,Bacteria,na,na,na,candidate,candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_32_22,Complete,50,45.74132492113565
9502,WP_145057409.1_#2,ANAPC4_WD40,7-bladed,2,82.05,0.2857142857142857,Bacteria,Planctomycetes,na,na,Planctomycetes,Planctomycetes bacterium HG15A2,Incomplete,195,8.980755523877406
9503,WP_101609281.1_#1,ANAPC4_WD40,7-bladed,7,69.57,1.0,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Amycolatopsis,Amycolatopsis sp. BJA-103,Complete,225,24.2846094354215
9504,WP_067887431.1_#1,ANAPC4_WD40,7-bladed,7,65.85,1.0,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Actinomadura,Actinomadura chibensis,Complete,12,45.6973293768546
9505,WP_053736360.1_#1,ANAPC4_WD40,7-bladed,4,74.42,0.5714285714285714,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardia,Nocardia sp. NRRL S-836,Complete,10,89.70588235294117
9506,WP_081596014.1_#1,ANAPC4_WD40,7-bladed,2,68.75,0.2857142857142857,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardia,Nocardia carnea,Complete,1,73.18840579710145
9507,WP_081630778.1_#1,ANAPC4_WD40,7-bladed,2,81.43,0.2857142857142857,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Thioalkalivibrio,Thioalkalivibrio sp. ALE16,Complete,4,82.41758241758242
9508,RMH41652.1_#1,ANAPC4_WD40,7-bladed,3,79.49,0.42857142857142855,Bacteria,Proteobacteria,Gammaproteobacteria,na,Gammaproteobacteria,Gammaproteobacteria bacterium,Complete,3,53.55450236966825
9509,WP_094556168.1_#1,ANAPC4_WD40,7-bladed,14,85.71,2.0,Bacteria,Cyanobacteria,na,Synechococcales,Synechococcus,Synechococcus sp. 1G10,Complete,43,42.87937743190661
9510,XP_005714625.1_#1,ANAPC4_WD40,7-bladed,3,90.35,0.42857142857142855,Eukaryota,Rhodophyta,Florideophyceae,Gigartinales,Chondrus,Chondrus crispus,Complete,1,63.673469387755105
